D22183-2,PO,CGR,812,0.9,135,stored
36L840B00-4,PL,MER,1198,0.8,255,culenb9r1
36L840B00-3,PL,MER,1198,0.8,255,culenb9r1
32R843A00-2,PL,MGR,1236,0.8,255,culenb9r1
32R843A00-1,PL,MGR,1236,0.8,255,culenb9r1
32R843A00-3,PL,MGR,1236,0.8,255,culenb9r1
32R843A00-4,PL,MGR,1236,0.8,255,culenb9r1
32R845C00-4,PL,RIV,1236,0.8,255,culenb9r1
47L461D00-2,PL,MER,1135,0.8,255,culenb9r1
42R241A00-2,PL,PRI,1250,0.8,255,culenb9r1
47L461A00-4,PL,MER,1170,0.8,255,culenb9r1
47l461B00-3,PL,MER,1170,0.8,255,culenb9r1
36L876B000-1,PL,MBL,1160,0.8,1025,culenb9r1
47L461B00-4,PL,MER,1170,0.8,255,culenb9r1
37R571B20-3,PL,MVS,1148,0.8,1025,culenb9r1
47l461B00-2,PL,MER,1170,0.8,255,culenb9r1
42R245A00-2,PL,SGR,1155,0.8,255,culenb9r1
A00614-1,PL,BBR,1222,0.8,255,culenb9r1
46L412D00-1,PL,WHE,799,0.8,1025,culenb9r1
HD813725,PL,MOC,1550,0.8,255,culenb9r1
45A727D00-3,PL,CGR,1104,0.8,255,culenb9r1
3BL623A00-4,PL,OWH,1080,0.8,1025,culenb9r1
3BL623A00-3,PL,OWH,1080,0.8,1025,culenb9r1
3BL624B00-4,PL,OWH,1125,0.8,255,culenb9r1
3BL622A00-4,PL,MOC,1163,0.8,255,culenb9r1
3BL622A00-1,PL,MOC,1163,0.8,255,culenb9r1
04C714A00-4,PL,OGR,1163,0.8,255,culenb9r1
04C715D00-1,PL,RIV,628,0.8,255,culenb9r1
49L867D00-2,PL,SGR,1161,0.8,255,culenb9r1
49L867D00-3,PL,SGR,1161,0.8,255,culenb9r1
47L458B00-3,PL,MBL,1179,0.8,255,culenb9r1
48A015B00-3,PL,GMG,1161,0.8,255,culenb9r1
48A015B00-4,PL,GMG,1161,0.8,255,culenb9r1
47L458B00-4,PL,MBL,1179,0.8,255,culenb9r1
47l461B00-1,PL,MER,1170,0.8,255,culenb9r1
49L867D00-4,PL,SGR,1161,0.8,255,culenb9r1
42R243D00-2,PL,SGR,1180,0.8,255,culenb9r1
42R243D00-1,PL,SGR,1180,0.8,255,culenb9r1
38R520D00-1,PL,PRI,1186,0.8,255,culenb9r1
42R242D00-1,PL,PRI,1194,0.8,255,culenb9r1
42R242D00-2,PL,PRI,1194,0.8,255,culenb9r1
42R242D00-3,PL,PRI,1194,0.8,255,culenb9r1
42R135D00-4,PL,PRI,1155,0.8,255,culenb9r1
38R518D00-1,PL,PRI,1027,0.8,255,culenb9r1
38R520D00-3,PL,PRI,1186,0.8,255,culenb9r1
38R520D00-4,PL,PRI,1186,0.8,255,culenb9r1
38R520D00-2,PL,PRI,1186,0.8,255,culenb9r1
38R520B00-1,PL,PRI,1185,0.8,255,culenb9r1
48A015D00-1,PL,GMG,1139,0.8,255,culenb9r1
42R241A00-4,PL,PRI,1250,0.8,255,culenb9r1
3AC163B20-1,PL,BLA,979,0.8,255,culenb9r1
48A015D00-4,PL,GMG,1139,0.8,255,culenb9r1
29R643B00-2,PL,HRE,1124,0.8,1025,culenb9r1
3AC163B20-3,PL,BLA,979,0.8,255,culenb9r1
3AC163B20-2,PL,BLA,979,0.8,255,culenb9r1
29R643B00-1,PL,HRE,1124,0.8,1025,culenb9r1
36L876C00-1,PL,MBL,1125,0.8,1025,culenb9r1
29R635D00-1,PL,HRE,1153,0.8,255,culenb9r1
34R522B00-1,PL,BEI,1092,0.8,255,culenb9r1
36L839A00-1,PL,MER,1204,0.8,255,culenb9r1
37A440C00-4,PL,WHE,1059,0.8,255,culenb9r1
35A625B00-3,PL,IRO,1195,0.8,1025,culenb9r1
0AC369B00H3-2,PL,SAN,1119,0.8,255,culenb9r1
0AC369B00H3-1,PL,SAN,1119,0.8,255,culenb9r1
0AC368A00H1-1,PL,SCR,1036,0.8,1025,culenb9r1
29R643B00-4,PL,HRE,1124,0.8,1025,culenb9r1
37R571B10-1,PL,MVS,1214,0.8,1025,culenb9r1
42R245D00-2,PL,SGR,1145,0.8,255,culenb9r1
42R244A00-1,PL,SGR,1157,0.8,255,culenb9r1
45A727D00-1,PL,CGR,1104,0.8,255,culenb9r1
47L583B00-3,PL,MVS,1144,0.8,255,culenb9r1
47L583B00-1,PL,MVS,1144,0.8,255,culenb9r1
47L583B00-2,PL,MVS,1144,0.8,255,culenb9r1
42R245D00-4,PL,SGR,1145,0.8,255,culenb9r1
32R843C00-1,PL,MGR,1220,0.8,255,culenb9r1
34R513C00-2,PL,RIV,1212,0.8,255,culenb9r1
42R245D00-3,PL,SGR,1145,0.8,255,culenb9r1
HD811885-2,PL,BLA,1530,0.8,255,culenb9r1
0AC369B00H1-2,PL,MLO,1082,0.8,255,culenb9r1
0AC369B00H1-1,PL,MLO,1082,0.8,255,culenb9r1
47L583A00-1,PL,MVS,1168,0.8,255,culenb9r1
34R522B00-4,PL,BEI,1092,0.8,255,culenb9r1
37A439C00-1,PL,WHE,974,0.8,255,culenb9r1
29R635B00-2,PL,HRE,1172,0.8,255,culenb9r1
0AC367B00H4-1,PL,OWH,1180,0.8,255,culenb9r1
37R571B20-1,PL,MVS,1148,0.8,1025,culenb9r1
32R843B00-1,PL,MGR,1237,0.8,255,culenb9r1
32R843B00-2,PL,MGR,1237,0.8,255,culenb9r1
37R571A10-1,PL,MBL,1128,0.8,255,culenb9r1
45A727A00-4,PL,CGR,1107,0.8,1025,culenb9r1
0AC369A00H3-2,PL,DJA,1087,0.8,255,culenb9r1
29R632D00-1,PL,MER,1139,0.8,255,culenb9r1
31RG92C00-2,PL,MGR,1089,0.8,255,culenb9r1
31RG92C00-1,PL,MGR,1089,0.8,255,culenb9r1
0AC369A00H3-1,PL,DJA,1087,0.8,255,culenb9r1
06B774B00H2-1,PL,AGR,1111,0.8,255,culenb9r1
A00614-4,PL,BBR,1222,0.8,255,culenb9r1
04C708D00-1,PL,IRO,1146,0.8,255,culenb9r1
840032-1,PL,ARE,1143,0.8,255,culenb9r1
840032-2,PL,ARE,1143,0.8,255,culenb9r1
45C029A10-1,PL,BEI,1083,0.8,255,culenb9r1
45C029A10-3,PL,BEI,1083,0.8,255,culenb9r1
45C029A10-2,PL,BEI,1083,0.8,255,culenb9r1
A04558-2,PL,OGR,605,0.8,255,culenb9r1
A04558-1,PL,OGR,605,0.8,255,culenb9r1
A04558-3,PL,OGR,605,0.8,255,culenb9r1
31RG92D00-3,PL,MGR,1095,0.8,255,culenb9r1
32R845A00-4,PL,RIV,1245,0.8,255,culenb9r1
29R639D00-3,PL,BEI,1177,0.8,255,culenb9r1
35A625B00-2,PL,IRO,1195,0.8,1025,culenb9r1
0AC369A00H4-1,PL,BLA,1150,0.8,255,culenb9r1
06C011A00H1-1,PL,AGR,1070,0.8,255,culenb9r1
A04558-4,PL,OGR,605,0.8,255,culenb9r1
3AC163B10-1,PL,BLA,971,0.8,255,culenb9r1
36L876D00-3,PL,MBL,1160,0.8,1025,culenb9r1
04C708C00-2,PL,IRO,1137,0.8,255,culenb9r1
37R571A20-3,PL,MBL,1120,0.8,255,culenb9r1
33A276A00-1,PL,PAL,601,0.8,1025,culenb9r1
33A276A00-2,PL,PAL,601,0.8,1025,culenb9r1
33A276A00-3,PL,PAL,601,0.8,1025,culenb9r1
97C863B00-1,PO,MVS,1182,0.9,135,culenb9r1
97C861B00-2,PO,MBL,1160,0.9,135,culenb9r1
97C861B00-1,PO,MBL,1160,0.9,135,culenb9r1
D51744-4,RA,MOC,595,0.8,1025,culenb9r1
X58660-2,RA,MBL,1022,0.8,170,culenb9r1
868583-2,PO,MBL,1093,0.9,135,culenb9r1
868572-1,PO,MBL,1149,0.9,135,culenb9r1
897224-2,PO,BLK,1186,0.9,135,culenb9r1
897341-2,PO,CGR,1193,0.9,135,culenb9r1
97C863B00-2,PO,MVS,1182,0.9,135,culenb9r1
A04557-3,PL,OGR,1051,0.8,255,culenb9r1
868583-1,PO,MBL,1093,0.9,135,culenb9r1
868421-1,PO,MBL,1161,0.9,135,culenb9r1
X58608-2,RA,WHE,1318,0.8,170,culenb9r1
X58610-2,RA,WHE,531,0.8,170,culenb9r1
38R390E00-2,RA,MVS,679,0.8,170,culenb9r1
38R390E00-1,RA,MVS,679,0.8,170,culenb9r1
38R390E00-3,RA,MVS,679,0.8,170,culenb9r1
38R390B00-1,RA,MVS,1130,0.8,170,culenb9r1
38R390B00-3,RA,MVS,1130,0.8,170,culenb9r1
38R390B00-2,RA,MVS,1130,0.8,170,culenb9r1
37A309B10-3,RA,MVS,1353,0.8,170,culenb9r1
3CB882B00-1,PO,AGR,1149,0.9,135,culenb9r1
3CB882B00-2,PO,AGR,1149,0.9,135,culenb9r1
37A309B20-2,RA,MVS,1410,0.8,170,culenb9r1
46L411B00-4,PL,WHE,1156,0.8,255,culenb9r1
46L411B00-1,PL,WHE,1156,0.8,255,culenb9r1
46L411B00-2,PL,WHE,1156,0.8,255,culenb9r1
45A799B00-4,PL,CGR,964,0.8,255,culenb9r1
45A799B00-1,PL,CGR,964,0.8,255,culenb9r1
46L412B00-4,PL,WHE,1015,0.8,255,culenb9r1
49L416B00-2,PL,BEI,1161,0.8,255,culenb9r1
46L412B00-3,PL,WHE,1015,0.8,255,culenb9r1
34R522A00-1,PL,BEI,1090,0.8,255,culenb9r1
29R645B00-2,PL,WHE,1090,0.8,255,culenb9r1
29R643A00-2,PL,HRE,1134,0.8,255,culenb9r1
33A276A00-1,RA,PAL,753,0.8,170,culenb9r1
45A799B00-3,PL,CGR,964,0.8,255,culenb9r1
29R643A00-4,PL,HRE,1134,0.8,255,culenb9r1
3BL619B20-3,PL,GGR,1185,0.8,255,culenb9r1
29R645B00-3,PL,WHE,1090,0.8,255,culenb9r1
29R639B00-3,PL,BEI,1125,0.8,255,culenb9r1
07B572D00-3,PL,BLA,1087,0.8,255,culenb9r1
07B572D00-1,PL,BLA,1043,0.8,255,culenb9r1
HD897721-1,RA,OGR,1337,0.8,170,culenb9r1
897250-1,PO,MVS,1173,0.9,135,culenb9r1
A00618-1,PL,BBR,1174,0.8,255,culenb9r1
X55076-1,RA,RIV,1378,0.8,170,culenb9r1
17L466D00-4,RA,BLA,939,0.8,204,culenb9r1
17L466D00-2,RA,BLA,939,0.8,204,culenb9r1
17L466D00-3,RA,BLA,939,0.8,204,culenb9r1
17L466D00-5,RA,BLA,939,0.8,204,culenb9r1
D99645-1,PL,DJA,380,0.8,255,culenb9r1
D99645-2,PL,DJA,380,0.8,255,culenb9r1
D99645-3,PL,DJA,380,0.8,255,culenb9r1
D99644-2,PL,GST,255,0.8,306,culenb9r1
D99645-4,RA,DJA,491,0.8,170,culenb9r1
D22166-3,PO,BRO,831,0.9,135,culenb9r1
D22168-1,PO,BRO,846,0.9,135,culenb9r1
06C011A00H2-2,PL,SAN,1116,0.8,255,culenb9r1
B58844-6,RA,GMG,485,0.8,170,culenb9r1
B58844-5,RA,GMG,486,0.8,170,culenb9r1
B58844-4,RA,GMG,487,0.8,170,culenb9r1
D22256-2,PO,SAN,1024,0.9,1090,culenb9r1
D23393-3,PO,MLO,975,0.9,1090,culenb9r1
D23393-1,PO,MLO,975,0.9,1090,culenb9r1
D22244-1,PO,ARE,1000,0.9,1090,culenb9r1
D22120-2,PO,DJA,969,0.9,135,culenb9r1
D22256-1,PO,SAN,1024,0.9,1090,culenb9r1
35L148D00-3,PO,PGR,1094,0.9,1090,culenb9r1
35L148D00-2,PO,PGR,1094,0.9,1090,culenb9r1
35L149C00-4,PO,PGR,1162,0.9,135,culenb9r1
D22244-2,PO,ARE,1000,0.9,1090,culenb9r1
36L843A10-2,PO,BIR,1204,0.9,1090,culenb9r1
36L843A10-1,PO,BIR,1204,0.9,1090,culenb9r1
D22166-1,PO,BRO,831,0.9,135,culenb9r1
D22166-2,PO,BRO,831,0.9,135,culenb9r1
D22161-1,PO,BRO,1012,0.9,135,culenb9r1
D22161-2,PO,BRO,1012,0.9,135,culenb9r1
D22168-4,PO,BRO,846,0.9,135,culenb9r1
D22120-1,PO,DJA,969,0.9,135,culenb9r1
0AC188B20-3,PO,MBL,135,0.9,1135,culenb9r1
897295-1,PO,MVS,1161,0.9,135,culenb9r1
97C863B00-2,PO,MVS,1188,0.9,135,culenb9r1
897295-2,PO,MVS,1161,0.9,135,culenb9r1
97C863B00-1,PO,MVS,1188,0.9,135,culenb9r1
X58534-4,PO,SGR,1047,0.9,1090,culenb9r1
D22168-2,PO,BRO,846,0.9,135,culenb9r1
D22161-4,PO,BRO,1012,0.9,135,culenb9r1
D22161-3,PO,BRO,1012,0.9,135,culenb9r1
06B604A00H4-2,PO,AGR,1128,0.9,1090,culenb9r1
897201-2,POS,PRI,1082,0.9,135,culenb9r1
D22120-3,PO,DJA,969,0.9,135,culenb9r1
0CA188A20-2,PO,MBL,1038,0.9,135,culenb9r1
0CA188A20-1,PO,MBL,1038,0.9,135,culenb9r1
47L456C00-1,RA,GST,1529,0.8,170,culenb9r1
47L456C00-2,RA,GST,1529,0.8,170,culenb9r1
0CA188A10-4,PO,MBL,1091,0.9,1090,culenb9r1
B54621-D,RA,GMG,554,0.8,170,culenb9r1
B54621-E,RA,GMG,554,0.8,170,culenb9r1
B54621-F,RA,GMG,554,0.8,170,culenb9r1
33B335B00-4,PO,COK,1076,0.9,135,culenb9r1
35A583D00-1,RA,BRO,1634,0.8,170,culenb9r1
X58600-1,PO,WHE,501,0.9,135,culenb9r1
D23393-2,PO,MLO,975,0.9,1090,culenb9r1
3CB882B00-3,PO,AGR,1149,0.9,135,culenb9r1
36L844A10-1,PO,BIR,1221,0.9,135,culenb9r1
36L844A10-2,PO,BIR,1221,0.9,135,culenb9r1
35R441D00-3,RA,AGR,1531,0.8,170,culenb9r1
36L844B20-2,PO,BIR,1169,0.9,135,culenb9r1
47A018C00-1,RA,COK,1548,0.8,170,culenb9r1
36L844B20-1,PO,BIR,1169,0.9,135,culenb9r1
35R441C00-2,RA,AGR,1545,0.8,1025,culenb9r1
35R441D00-1,RA,AGR,1531,0.8,170,culenb9r1
35R441D00-2,RA,AGR,1531,0.8,170,culenb9r1
35R427B00-1,RA,AGR,1360,0.8,1025,culenb9r1
47A018C00-3,RA,COK,1548,0.8,170,culenb9r1
47A150B00-2,RA,COK,1556,0.8,170,culenb9r1
47A018C00-2,RA,COK,1548,0.8,170,culenb9r1
35R420B00-3,RA,MLO,1545,0.8,1025,culenb9r1
35R420C00-2,RA,MLO,1570,0.8,1025,culenb9r1
X58554-1,RA,MVS,1308,0.8,170,culenb9r1
X58555-1,RA,MVS,1310,0.8,170,culenb9r1
41C774C00-2,PO,GGR,1160,0.9,135,culenb9r1
41C774C00-1,PO,GGR,1160,0.9,135,culenb9r1
41C774B00-2,PO,GGR,1137,0.9,1090,culenb9r1
36L843B10-4,PO,BIR,1183,0.9,1090,culenb9r1
36L843B10-3,PO,BIR,1183,0.9,1090,culenb9r1
37L193A10-1,RA,GGR,1319,0.8,170,culenb9r1
06B594A00H1-1,PO,AGR,1135,0.9,135,culenb9r1
06B594A00H1-2,PO,AGR,1135,0.9,135,culenb9r1
06B775A00H2-2,RA,OGR,790,0.8,170,culenb9r1
23M072D00-1,RA,GGR,1320,0.8,170,culenb9r1
35R420C00-3,RA,MLO,1570,0.8,1025,culenb9r1
35R420C00-1,RA,MLO,1570,0.8,1025,culenb9r1
35R420B00-2,RA,MLO,1545,0.8,1025,culenb9r1
35A589A00-1,RA,MBL,1611,0.8,170,culenb9r1
47A018B00-2,RA,COK,1556,0.8,170,culenb9r1
35A587C00-2,RA,HRE,1592,0.8,170,culenb9r1
47A018B00-1,RA,COK,1556,0.8,170,culenb9r1
35A583C00-2,RA,BRO,1600,0.8,170,culenb9r1
35A583D00-3,RA,BRO,1634,0.8,170,culenb9r1
35A583C00-3,RA,BRO,1600,0.8,170,culenb9r1
200188,RA,BRO,1600,0.8,170,culenb9r1
X786235/2,RA,PRI,860,0.8,170,culenb9r1
16A296C00H2-1,RA,MOC,1552,0.8,170,culenb9r1
2BRD59B00-3,RA,MBL,1594,0.8,170,culenb9r1
35R427C00-1,RA,AGR,1367,0.8,170,culenb9r1
G5502275-3,RA,SMC,850,0.8,170,culenb9r1
P285530100-2,RA,SMC,850,0.8,170,culenb9r1
P285530100-3,RA,SMC,850,0.8,170,culenb9r1
36L878D00-1,RA,BIR,1556,0.8,170,culenb9r1
47A018B00-3,RA,COK,1556,0.8,170,culenb9r1
36L878A00-1,RA,BIR,1600,0.8,170,culenb9r1
36L878A00-3,RA,BIR,1600,0.8,170,culenb9r1
36L877A00-3,RA,BIR,1564,0.8,170,culenb9r1
2BRD59B00-2,RA,MBL,1594,0.8,170,culenb9r1
32R368P10-1,RA,GMG,1655,0.8,170,culenb9r1
37L226C00-3,RA,BIR,1604,0.8,170,culenb9r1
36L877A00-1,RA,BIR,1564,0.8,170,culenb9r1
D30060-2,RA,SAN,1526,0.8,170,culenb9r1
35A587C00-1,RA,HRE,1592,0.8,170,culenb9r1
35A587C00-3,RA,HRE,1592,0.8,170,culenb9r1
1HA034B00H2-1,PO,GST,1107,0.9,135,culenb9r1
16A296C00H2-2,RA,MOC,770,0.8,170,culenb9r1
48A088B00-2,RA,GGR,1368,0.8,170,culenb9r1
48A088B00-1,RA,GGR,1368,0.8,170,culenb9r1
48A088B00-3,RA,GGR,1368,0.8,170,culenb9r1
32R368A00-2,RA,GMG,1562,0.8,170,culenb9r1
32R368A00-1,RA,GMG,1562,0.8,170,culenb9r1
33RB80A10-1,RA,HRE,1260,0.8,170,culenb9r1
33RB80B10-3,RA,HRE,1284,0.8,170,culenb9r1
X58593-3,RA,IRO,1245,0.8,1025,culenb9r1
06B602A10-1,PL,GMG,180,0.8,255,culenb9r1
2BRD59A00-3,RA,MBL,1594,0.8,170,culenb9r1
35A588D00-1,RA,MBL,1597,0.8,170,culenb9r1
1HA034B00H2-2,PO,GST,1107,0.9,135,culenb9r1
47A150D00-3,RA,COK,1489,0.8,170,culenb9r1
35A588D00-2,RA,MBL,1597,0.8,170,culenb9r1
GW01797991-1,RA,BOL,170,0.8,536,culenb9r1
B56877-C,RA,OGR,674,0.8,170,culenb9r1
B56877-D,RA,OGR,674,0.8,170,culenb9r1
B56877-E,RA,OGR,671,0.8,170,culenb9r1
GW01797983-1,RA,BOL,170,0.8,536,culenb9r1
GW01797991-1,RA,BOL,170,0.8,536,culenb9r1
GW01797985-1,RA,BOL,534,0.8,170,culenb9r1
2012664,RA,BOL,534,0.8,170,culenb9r1
GW01797981-1,RA,BOL,532,0.8,170,culenb9r1
GW01797979-1,RA,BOL,530,0.8,170,culenb9r1
07L868C00-4,PL,PRI,650,0.8,255,culenb9r1
GX0258-3,PL,WHE,687,0.8,255,culenb9r1
X10541-1,RA,SCR,1964,0.8,170,culenb9r1
X50084-1,PO,SCR,1456,0.9,135,culenb9r1
P182890400,SP,GAL,1086,2.4,200,culenb9r1
P182890500,SP,GAL,1086,2.4,200,culenb9r1
P182890200,SP,GAL,1086,2.4,200,culenb9r1
P182890300,SP,GAL,1086,2.4,200,culenb9r1
08L790A20-6,BT,GAL,709,0.75,160,culenb9r1
08L790A20-4,BT,GAL,652,0.75,143,culenb9r1
08L790A20-1,BT,GAL,141,0.75,32,culenb9r1
08L790A20-2,BT,GAL,141,0.75,32,culenb9r1
08L790A20-3,BT,GAL,141,0.75,32,culenb9r1
95B616A10-8,OS,BLT,459,0.75,110,culenb9r1
08L790A20-8,BT,GAL,709,0.75,160,culenb9r1
08L790A20-9,BT,GAL,709,0.75,160,culenb9r1
96B820A00-9,SH,BLT,476,0.4,103,culenb9r1
95A228B00-4,OS,BLT,652,0.55,160,culenb9r1
95A228B00-3,OS,BLT,652,0.55,160,culenb9r1
96B820A00-2,SH,BLT,476,0.42,103,culenb9r1
96B820A00-1,SH,BLT,476,0.42,103,culenb9r1
96B820A00-7,SH,BLT,476,0.42,103,culenb9r1
96B820A00-6,SH,BLT,476,0.42,103,culenb9r1
96B820A00-8,SH,BLT,476,0.42,103,culenb9r1
D99644-2,RA,GST,348,0.8,80,culenb9r1
